product_id,purchase_date,category,brand,season,size,color,stock_quantity,original_price,markdown_percentage,current_price,customer_rating,is_returned,return_reason
FB002443,2025-08-23,Shoes,Zara,Summer,XXL,Red,42,64.54,0.0,64.54,3.0,False,
FB007124,2024-03-07,Bottoms,Gap,Spring,S,Pink,17,37.81,0.3,26.47,,False,
FB009775,2025-06-01,Tops,Uniqlo,Summer,L,Navy,19,22.3,0.0,22.3,3.9,False,
FB009698,2025-07-28,Tops,Zara,Summer,M,White,7,74.42,0.1,66.98,4.8,False,
FB000965,2024-07-05,Tops,Mango,Summer,XXL,White,13,20.43,0.1,18.39,4.0,False,
FB003405,2025-04-16,Shoes,H&M,Spring,XS,Gray,19,173.19,0.2,138.55,2.9,False,
FB006917,2025-01-23,Dresses,Forever21,Winter,XXL,Beige,12,109.02,0.2,87.22,4.0,False,
FB007658,2024-07-23,Accessories,Banana Republic,Summer,,Navy,5,47.59,0.0,47.59,3.7,False,
FB004162,2024-12-29,Tops,Mango,Winter,XL,Red,10,47.67,0.5,23.84,4.3,False,
FB009126,2025-08-22,Tops,Ann Taylor,Summer,L,Navy,22,42.77,0.0,42.77,2.2,False,
FB004052,2024-07-31,Accessories,Zara,Summer,,Red,50,48.94,0.0,48.94,4.3,False,
FB004472,2024-04-02,Shoes,Mango,Spring,XL,Gray,33,113.47,0.5,56.73,3.8,False,
FB003645,2025-05-01,Outerwear,Zara,Spring,S,Green,37,225.96,0.0,225.96,4.7,False,
FB004011,2024-11-26,Shoes,Forever21,Fall,XXL,White,21,119.44,0.0,119.44,3.2,True,Size Issue
FB007063,2024-07-10,Outerwear,Mango,Summer,M,Beige,39,96.04,0.2,76.83,4.0,False,
FB007750,2025-08-30,Outerwear,Zara,Summer,XL,Blue,46,134.09,0.0,134.09,4.6,False,
FB003405,2025-09-07,Shoes,H&M,Fall,M,Green,14,173.19,0.0,173.19,2.2,False,
FB004690,2024-04-20,Shoes,Ann Taylor,Spring,L,Blue,1,158.27,0.0,158.27,4.6,False,
FB000723,2025-06-08,Dresses,Banana Republic,Summer,S,Beige,12,131.23,0.0,131.23,4.1,False,
FB009765,2024-05-22,Bottoms,Forever21,Spring,S,Purple,22,85.21,0.1,76.69,2.0,True,Quality Issue
FB002493,2025-02-09,Accessories,Banana Republic,Winter,,Navy,11,32.37,0.0,32.37,3.1,False,
FB004942,2024-11-10,Dresses,Mango,Fall,XS,Navy,9,51.21,0.2,40.97,4.1,False,
FB004521,2025-01-18,Shoes,Gap,Winter,XS,Green,44,57.87,0.1,52.08,2.0,False,
FB009084,2025-04-28,Bottoms,Banana Republic,Spring,XXL,Blue,6,78.8,0.0,78.8,3.9,False,
FB008923,2024-05-11,Accessories,Mango,Spring,,Red,18,34.13,0.0,34.13,,False,
FB000846,2025-09-03,Bottoms,Ann Taylor,Fall,L,Pink,1,73.78,0.5,36.89,3.2,False,
FB002781,2025-09-15,Accessories,Mango,Fall,,Navy,0,38.0,0.0,38.0,3.9,False,
FB009799,2024-03-20,Shoes,Ann Taylor,Spring,XXL,Gray,5,106.91,0.2,85.53,,False,
FB007435,2025-01-28,Outerwear,Gap,Winter,XXL,Navy,30,139.81,0.0,139.81,1.8,False,
FB004011,2024-09-24,Shoes,Forever21,Fall,L,Navy,41,119.44,0.1,107.5,4.5,True,Wrong Item
FB002871,2024-01-13,Shoes,Zara,Winter,S,Red,25,149.2,0.5,74.6,4.8,True,Wrong Item
FB008495,2024-02-25,Outerwear,Banana Republic,Winter,M,Blue,28,89.21,0.1,80.29,4.8,False,
FB006485,2025-01-16,Bottoms,Uniqlo,Winter,L,Red,11,31.54,0.0,31.54,4.2,False,
FB000846,2025-06-28,Bottoms,Ann Taylor,Summer,L,Purple,37,73.78,0.1,66.4,2.3,False,
FB007634,2024-07-21,Outerwear,Banana Republic,Summer,XL,Brown,2,136.25,0.0,136.25,4.3,True,Color Mismatch
FB009106,2025-05-16,Bottoms,Banana Republic,Spring,L,Red,49,78.76,0.3,55.13,1.6,True,Color Mismatch
FB000751,2025-07-09,Shoes,Mango,Summer,M,Navy,40,141.59,0.5,70.8,,False,
FB009126,2025-09-02,Tops,Ann Taylor,Fall,XS,Red,11,42.77,0.0,42.77,1.6,False,
FB006119,2025-07-01,Accessories,Uniqlo,Summer,,White,17,32.95,0.2,26.36,3.1,False,
FB007934,2025-04-14,Accessories,Forever21,Spring,,Brown,2,23.62,0.5,11.81,,False,
FB001128,2025-09-15,Bottoms,Forever21,Fall,XXL,Purple,46,95.33,0.0,95.33,,False,
FB007788,2024-12-11,Shoes,Forever21,Winter,XXL,Beige,16,66.69,0.0,66.69,,False,
FB007788,2025-03-19,Shoes,Forever21,Spring,XS,Gray,34,66.69,0.0,66.69,3.6,False,
FB008977,2024-02-20,Shoes,Banana Republic,Winter,M,Brown,47,157.97,0.0,157.97,4.3,False,
FB003645,2024-10-10,Outerwear,Zara,Fall,XL,Purple,17,225.96,0.5,112.98,4.1,False,
FB000521,2025-02-20,Accessories,H&M,Winter,,Gray,29,41.57,0.5,20.79,3.5,False,
FB001420,2024-04-09,Bottoms,Gap,Spring,S,Gray,46,89.62,0.3,62.73,3.0,False,
FB009670,2025-08-25,Outerwear,Zara,Summer,L,Purple,35,101.46,0.0,101.46,4.9,False,
FB005575,2024-12-17,Dresses,Forever21,Winter,M,Red,31,116.8,0.5,58.4,3.4,False,
FB006692,2025-06-29,Accessories,Uniqlo,Summer,,Navy,5,37.82,0.0,37.82,3.5,True,Changed Mind
FB009555,2025-07-28,Shoes,Mango,Summer,M,White,28,114.7,0.3,80.29,2.5,False,
FB005384,2024-01-31,Bottoms,Banana Republic,Winter,S,Brown,26,75.49,0.0,75.49,4.3,False,
FB005926,2024-10-17,Dresses,Uniqlo,Fall,XL,Green,24,131.23,0.0,131.23,4.1,False,
FB004862,2024-04-09,Accessories,Ann Taylor,Spring,,Blue,49,21.97,0.1,19.77,2.8,True,Quality Issue
FB009425,2025-07-17,Bottoms,Zara,Summer,L,Red,20,36.39,0.0,36.39,2.1,False,
FB000879,2025-10-07,Outerwear,H&M,Fall,XS,Purple,20,178.09,0.0,178.09,4.1,False,
FB006485,2025-07-02,Bottoms,Uniqlo,Summer,XL,Blue,28,31.54,0.5,15.77,4.0,False,
FB009910,2024-06-30,Accessories,Forever21,Summer,,Blue,43,27.26,0.3,19.08,3.0,False,
FB007750,2025-01-27,Shoes,Ann Taylor,Winter,XL,Purple,1,81.59,0.0,81.59,4.7,False,
FB005492,2024-05-21,Accessories,H&M,Spring,,Brown,46,27.77,0.0,27.77,2.5,False,
FB008057,2024-01-24,Shoes,Banana Republic,Winter,M,Brown,1,132.52,0.5,66.26,3.5,False,
FB002331,2025-07-19,Tops,Forever21,Summer,XL,Gray,15,74.5,0.0,74.5,4.7,False,
FB000654,2025-04-28,Bottoms,Gap,Spring,XXL,Gray,29,92.93,0.3,65.05,,True,Changed Mind
FB009670,2024-09-07,Outerwear,Zara,Fall,XXL,Brown,29,101.46,0.0,101.46,3.4,False,
FB009418,2025-10-18,Tops,Banana Republic,Fall,XS,Brown,15,54.32,0.0,54.32,4.0,False,
FB007214,2024-03-12,Bottoms,H&M,Spring,XS,Black,30,91.19,0.0,91.19,3.4,False,
FB009664,2024-03-13,Dresses,Mango,Spring,L,Beige,38,141.63,0.0,141.63,3.0,False,
FB006087,2024-01-25,Shoes,Banana Republic,Winter,L,Green,46,156.91,0.0,156.91,,False,
FB006573,2025-01-07,Tops,Zara,Winter,L,Pink,6,68.3,0.0,68.3,4.8,False,
FB008289,2024-09-25,Dresses,H&M,Fall,XL,White,9,99.14,0.0,99.14,3.4,False,
FB008977,2025-05-09,Shoes,Banana Republic,Spring,S,Beige,48,157.97,0.1,142.17,4.5,False,
FB007778,2024-09-23,Outerwear,Forever21,Fall,M,Beige,16,206.42,0.0,206.42,2.8,False,
FB009765,2024-10-08,Bottoms,Forever21,Fall,XL,Black,14,85.21,0.0,85.21,,False,
FB009643,2025-07-31,Outerwear,Ann Taylor,Summer,M,Beige,28,130.55,0.2,104.44,2.7,True,Wrong Item
FB006044,2024-06-07,Tops,Ann Taylor,Summer,XXL,Navy,1,61.97,0.3,43.38,1.7,True,Quality Issue
FB009084,2025-08-20,Bottoms,Banana Republic,Summer,M,Navy,47,78.8,0.0,78.8,4.0,False,
FB004836,2025-02-19,Accessories,Forever21,Winter,,Green,9,19.06,0.0,19.06,3.3,False,
FB009418,2024-11-17,Tops,Banana Republic,Fall,XL,Red,30,54.32,0.5,27.16,4.5,False,
FB000654,2025-05-10,Bottoms,Gap,Spring,L,Black,13,92.93,0.0,92.93,,False,
FB005492,2024-06-02,Accessories,H&M,Summer,,Beige,12,27.77,0.0,27.77,3.6,False,
FB007217,2025-05-25,Shoes,Uniqlo,Spring,L,Brown,50,111.02,0.0,111.02,4.7,False,
FB007674,2024-08-21,Bottoms,Gap,Summer,XXL,Gray,32,86.3,0.1,77.67,2.6,True,Color Mismatch
FB008318,2024-10-04,Accessories,Uniqlo,Fall,,Pink,5,52.88,0.0,52.88,4.5,False,
FB009764,2025-04-02,Shoes,H&M,Spring,XL,Pink,41,100.02,0.3,70.01,4.3,False,
FB007778,2024-08-21,Outerwear,Forever21,Summer,XXL,Green,12,206.42,0.3,144.49,4.3,False,
FB004316,2024-05-15,Tops,Ann Taylor,Spring,XL,Beige,30,20.19,0.2,16.15,4.4,False,
FB002362,2024-04-10,Dresses,Ann Taylor,Spring,XL,Black,6,41.69,0.1,37.52,4.3,True,Size Issue
FB004987,2025-08-26,Tops,Zara,Summer,S,Brown,7,76.78,0.0,76.78,4.0,False,
FB004527,2025-10-20,Shoes,Forever21,Fall,S,Brown,0,162.32,0.0,162.32,2.4,False,
FB003842,2025-02-20,Outerwear,H&M,Winter,XL,Beige,32,201.3,0.0,201.3,1.7,False,
FB008838,2025-10-22,Bottoms,H&M,Fall,M,Beige,35,62.92,0.0,62.92,4.6,False,
FB006485,2024-11-12,Bottoms,Uniqlo,Fall,XXL,Green,32,31.54,0.2,25.23,3.9,False,
FB007995,2025-05-22,Accessories,Banana Republic,Spring,,Navy,28,57.94,0.5,28.97,4.3,False,
FB008780,2025-10-15,Accessories,Mango,Fall,,Purple,48,29.2,0.0,29.2,3.6,False,
FB003998,2024-08-06,Tops,Banana Republic,Summer,M,Pink,39,49.66,0.5,24.83,,False,
FB006692,2025-08-07,Accessories,Uniqlo,Summer,,Purple,10,37.82,0.2,30.26,2.3,False,
FB009910,2025-09-16,Accessories,Forever21,Fall,,Purple,49,27.26,0.5,13.63,2.3,False,
FB004472,2024-08-22,Shoes,Mango,Summer,M,Green,19,113.47,0.0,113.47,4.1,False,
FB003631,2024-12-28,Outerwear,Zara,Winter,XXL,Red,26,95.82,0.0,95.82,3.5,False,
FB000521,2025-02-17,Accessories,H&M,Winter,,Black,29,41.57,0.0,41.57,2.7,False,
FB009698,2024-01-20,Tops,Zara,Winter,XXL,Gray,20,74.42,0.3,52.09,3.6,False,
FB004720,2025-01-26,Tops,Uniqlo,Winter,M,Pink,28,52.95,0.0,52.95,1.9,True,Changed Mind
FB009698,2024-04-19,Tops,Zara,Spring,XS,Gray,2,74.42,0.5,37.21,3.9,False,
FB002331,2025-05-13,Tops,Forever21,Spring,S,Beige,40,74.5,0.0,74.5,2.9,True,Size Issue
FB008780,2024-10-09,Accessories,Mango,Fall,,Pink,47,29.2,0.3,20.44,,False,
FB005039,2024-11-28,Dresses,H&M,Fall,XXL,Blue,36,142.2,0.0,142.2,4.3,False,
FB005140,2025-07-29,Outerwear,Gap,Summer,XS,Green,44,203.85,0.3,142.69,3.1,False,
FB005926,2024-05-23,Dresses,Uniqlo,Spring,XS,Red,47,131.23,0.0,131.23,3.5,False,
FB006212,2024-07-07,Tops,Mango,Summer,M,Green,45,45.23,0.3,31.66,1.4,False,
FB007634,2024-09-18,Outerwear,Banana Republic,Fall,XL,Black,3,136.25,0.5,68.12,2.0,False,
FB009132,2024-03-02,Accessories,Banana Republic,Spring,,Pink,20,58.53,0.5,29.27,3.3,False,
FB007607,2025-05-18,Bottoms,Mango,Spring,M,Brown,35,75.34,0.1,67.81,3.6,False,
FB008857,2025-06-28,Outerwear,H&M,Summer,S,Pink,39,88.6,0.0,88.6,,False,
FB006529,2024-03-15,Tops,Zara,Spring,XXL,Blue,47,59.6,0.0,59.6,3.9,False,
FB008667,2025-10-28,Shoes,Uniqlo,Fall,M,White,47,129.52,0.3,90.66,3.0,False,
FB001859,2024-01-22,Shoes,Banana Republic,Winter,L,Brown,27,62.12,0.5,31.06,,False,
FB008667,2024-09-22,Shoes,Uniqlo,Fall,S,Brown,42,129.52,0.0,129.52,4.1,False,
FB005140,2025-08-11,Outerwear,Gap,Summer,M,Brown,1,203.85,0.2,163.08,4.5,False,
FB006087,2025-09-08,Shoes,Banana Republic,Fall,XS,Navy,20,156.91,0.0,156.91,4.3,False,
FB009432,2025-11-04,Outerwear,H&M,Fall,S,Gray,49,157.42,0.5,78.71,1.7,True,Quality Issue
FB000201,2024-01-28,Accessories,Ann Taylor,Winter,,Navy,24,19.62,0.0,19.62,3.6,False,
FB001308,2025-03-30,Accessories,Mango,Spring,,Gray,37,49.79,0.5,24.89,2.2,True,Damaged
FB004862,2024-04-05,Accessories,Ann Taylor,Spring,,Navy,10,21.97,0.0,21.97,2.8,False,
FB006692,2024-05-03,Accessories,Uniqlo,Spring,,Green,26,37.82,0.0,37.82,4.8,False,
FB006529,2024-08-03,Tops,Zara,Summer,XS,Pink,1,59.6,0.3,41.72,2.4,False,
FB008280,2025-01-24,Dresses,H&M,Winter,L,Blue,19,64.05,0.0,64.05,,False,
FB001744,2025-03-20,Shoes,Forever21,Spring,XXL,Beige,30,116.0,0.1,104.4,3.6,False,
FB005882,2024-10-08,Dresses,H&M,Fall,XXL,Purple,11,81.79,0.0,81.79,,False,
FB003818,2024-01-10,Tops,Mango,Winter,S,Pink,13,68.78,0.5,34.39,3.9,False,
FB006044,2025-01-15,Tops,Ann Taylor,Winter,XL,Blue,33,61.97,0.0,61.97,4.1,False,
FB008667,2025-11-15,Shoes,Uniqlo,Fall,S,Red,31,129.52,0.0,129.52,,False,
FB007145,2024-11-09,Tops,Uniqlo,Fall,L,Purple,21,22.66,0.3,15.86,3.8,True,Size Issue
FB007429,2025-04-26,Tops,H&M,Spring,XS,Navy,38,42.81,0.0,42.81,,False,
FB007674,2024-06-22,Bottoms,Gap,Summer,S,White,7,86.3,0.2,69.04,,False,
FB001647,2025-04-20,Outerwear,H&M,Spring,L,Pink,0,209.26,0.0,209.26,1.4,False,
FB007136,2025-05-02,Accessories,Ann Taylor,Spring,,Green,34,46.83,0.0,46.83,3.1,False,
FB006819,2025-09-20,Dresses,Mango,Fall,XXL,White,12,53.03,0.0,53.03,3.7,False,
FB008884,2024-08-12,Tops,Zara,Summer,XL,Navy,47,54.75,0.0,54.75,,False,
FB007954,2025-02-17,Dresses,Mango,Winter,M,Brown,19,70.63,0.2,56.5,2.1,False,
FB006659,2025-04-18,Tops,H&M,Spring,XXL,Brown,48,34.48,0.0,34.48,3.2,False,
FB001114,2024-12-01,Dresses,Forever21,Winter,L,Red,2,47.54,0.0,47.54,1.7,False,
FB009664,2025-10-09,Dresses,Mango,Fall,XS,Gray,50,141.63,0.0,141.63,,False,
FB001989,2024-06-14,Outerwear,Zara,Summer,L,Red,36,174.76,0.5,87.38,2.0,True,Wrong Item
FB002871,2025-04-07,Shoes,Zara,Spring,S,Green,32,149.2,0.0,149.2,3.4,True,Color Mismatch
FB005633,2024-12-11,Bottoms,Ann Taylor,Winter,S,Beige,6,68.74,0.5,34.37,2.4,False,
FB008780,2025-06-15,Accessories,Mango,Summer,,Beige,8,29.2,0.3,20.44,3.8,True,Changed Mind
FB007954,2024-08-20,Dresses,Mango,Summer,L,White,28,70.63,0.3,49.44,,False,
FB004480,2025-07-20,Outerwear,Uniqlo,Summer,XS,Pink,49,166.51,0.2,133.21,,False,
FB005882,2024-07-22,Dresses,H&M,Summer,XXL,Red,33,81.79,0.0,81.79,4.1,False,
FB007674,2024-02-18,Bottoms,Gap,Winter,XL,Red,10,86.3,0.0,86.3,4.3,False,
FB003405,2024-06-11,Shoes,H&M,Summer,XS,Purple,9,173.19,0.2,138.55,2.7,False,
FB001912,2025-09-16,Accessories,Uniqlo,Fall,,Blue,25,44.22,0.0,44.22,2.5,False,
FB002684,2025-02-03,Tops,H&M,Winter,XL,Blue,0,66.67,0.0,66.67,2.2,True,Color Mismatch
FB009296,2024-09-14,Tops,Zara,Fall,XXL,Pink,38,34.45,0.0,34.45,4.0,False,
FB008318,2024-03-01,Accessories,Uniqlo,Spring,,Blue,15,52.88,0.5,26.44,4.1,False,
FB005040,2024-06-12,Dresses,Zara,Summer,XXL,Blue,17,58.25,0.2,46.6,1.7,True,Quality Issue
FB006485,2025-02-15,Accessories,Gap,Winter,,White,13,25.74,0.0,25.74,4.6,False,
FB008319,2024-05-25,Outerwear,Gap,Spring,XXL,Beige,19,238.82,0.0,238.82,,False,
FB007674,2024-04-15,Bottoms,Gap,Spring,XXL,Brown,34,86.3,0.0,86.3,1.9,True,Size Issue
FB003827,2024-06-06,Tops,Mango,Summer,XS,Red,7,54.31,0.0,54.31,3.8,True,Color Mismatch
FB004343,2025-03-12,Outerwear,Forever21,Spring,XL,Navy,48,92.72,0.0,92.72,4.2,False,
FB009241,2024-08-18,Tops,Ann Taylor,Summer,XL,White,31,60.17,0.3,42.12,4.5,False,
FB001859,2025-03-07,Shoes,Banana Republic,Spring,XS,Purple,16,62.12,0.3,43.48,4.2,False,
FB003116,2024-12-02,Tops,Gap,Winter,L,Purple,6,33.14,0.0,33.14,4.4,False,
FB006268,2024-09-05,Tops,Forever21,Fall,XL,Green,49,24.74,0.5,12.37,3.2,False,
FB009555,2025-07-28,Shoes,Mango,Summer,XL,Brown,36,114.7,0.5,57.35,,True,Wrong Item
FB007954,2024-04-30,Dresses,Mango,Spring,S,Red,25,70.63,0.0,70.63,4.4,False,
FB006573,2024-12-21,Tops,Zara,Winter,XXL,Green,25,68.3,0.0,68.3,2.1,False,
FB001859,2025-11-16,Shoes,Banana Republic,Fall,XS,Gray,6,62.12,0.0,62.12,,False,
FB009241,2025-02-26,Tops,Ann Taylor,Winter,XS,Green,22,60.17,0.0,60.17,4.5,False,
FB002069,2024-09-11,Shoes,Uniqlo,Fall,M,Green,40,140.66,0.0,140.66,3.8,False,
FB009433,2024-06-13,Outerwear,Zara,Summer,S,Pink,25,225.64,0.0,225.64,4.4,False,
FB004953,2024-06-25,Bottoms,Mango,Summer,L,White,46,55.26,0.2,44.21,3.5,False,
FB000965,2025-10-16,Tops,Mango,Fall,L,Red,12,20.43,0.0,20.43,4.0,False,
FB005764,2025-05-12,Outerwear,Ann Taylor,Spring,M,Red,10,81.0,0.0,81.0,3.7,False,
FB005814,2024-01-17,Bottoms,Forever21,Winter,XS,Gray,35,64.13,0.0,64.13,4.2,False,
FB002684,2025-07-27,Tops,H&M,Summer,XL,Navy,42,66.67,0.1,60.0,2.1,True,Changed Mind
FB002871,2024-09-26,Shoes,Zara,Fall,S,Red,6,149.2,0.0,149.2,1.9,False,
FB006044,2025-09-20,Tops,Ann Taylor,Fall,XL,White,9,61.97,0.2,49.58,2.9,True,Changed Mind
FB009698,2024-01-27,Tops,Zara,Winter,L,Gray,28,74.42,0.0,74.42,2.5,True,Quality Issue
FB004931,2024-05-28,Accessories,Forever21,Spring,,Black,28,42.7,0.1,38.43,4.5,False,
FB006562,2025-07-23,Outerwear,Ann Taylor,Summer,XL,Brown,40,129.0,0.2,103.2,2.8,False,
FB004348,2025-01-31,Tops,Gap,Winter,XXL,Beige,16,20.95,0.0,20.95,4.8,False,
FB000225,2025-01-14,Tops,Forever21,Winter,M,Gray,20,38.65,0.3,27.05,,False,
FB004544,2025-07-05,Outerwear,Uniqlo,Summer,XL,Navy,38,207.8,0.5,103.9,3.2,False,
FB004012,2024-12-22,Tops,Forever21,Winter,XXL,Purple,36,21.47,0.0,21.47,2.6,True,Color Mismatch
FB006917,2025-04-16,Dresses,Forever21,Spring,XL,Green,10,109.02,0.0,109.02,4.3,False,
FB005926,2025-07-27,Dresses,Uniqlo,Summer,L,Pink,45,131.23,0.0,131.23,4.0,False,
FB001128,2024-03-06,Bottoms,Forever21,Spring,XXL,Red,46,95.33,0.3,66.73,3.6,False,
FB007429,2025-09-04,Tops,H&M,Fall,L,Blue,13,42.81,0.0,42.81,3.8,False,
FB005273,2024-11-13,Shoes,Banana Republic,Fall,XL,Purple,26,109.19,0.2,87.35,4.2,False,
FB009225,2025-07-06,Dresses,Ann Taylor,Summer,XXL,Brown,49,108.33,0.1,97.5,2.8,True,Size Issue
FB008006,2025-09-20,Shoes,Zara,Fall,XS,Pink,38,127.86,0.0,127.86,4.9,False,
FB002533,2024-07-04,Bottoms,Banana Republic,Summer,XS,Purple,6,98.17,0.0,98.17,4.8,False,
FB004416,2025-08-10,Shoes,Zara,Summer,XXL,Purple,21,179.94,0.5,89.97,4.0,False,
FB005443,2024-04-08,Outerwear,Zara,Spring,M,Red,11,110.49,0.5,55.24,2.7,False,
FB006884,2025-02-15,Outerwear,Zara,Winter,S,Gray,33,115.16,0.1,103.64,4.1,False,
FB001053,2024-01-21,Accessories,Forever21,Winter,,Brown,33,46.79,0.1,42.11,2.0,True,Size Issue
FB005575,2024-01-05,Dresses,Forever21,Winter,M,Blue,12,116.8,0.3,81.76,1.7,False,
FB001748,2024-07-05,Tops,Banana Republic,Summer,XL,Gray,9,71.2,0.0,71.2,,False,
FB003405,2025-08-10,Shoes,H&M,Summer,S,Green,28,173.19,0.0,173.19,2.9,True,Quality Issue
FB005821,2025-09-29,Accessories,Gap,Fall,,Black,7,22.32,0.0,22.32,3.5,False,
FB007136,2024-10-25,Accessories,Ann Taylor,Fall,,White,6,46.83,0.2,37.46,4.5,False,
FB004950,2024-07-16,Accessories,Uniqlo,Summer,,Brown,35,35.56,0.3,24.89,4.2,False,
FB002331,2025-04-03,Tops,Forever21,Spring,XS,Purple,15,74.5,0.0,74.5,4.2,False,
FB007623,2024-07-11,Outerwear,Uniqlo,Summer,L,Black,45,193.36,0.5,96.68,3.4,False,
FB007750,2025-06-16,Shoes,Ann Taylor,Summer,XS,Purple,44,81.59,0.0,81.59,3.2,False,
FB004296,2025-06-18,Bottoms,H&M,Summer,L,Pink,48,61.84,0.0,61.84,3.3,False,
FB009775,2024-10-26,Tops,Uniqlo,Fall,XXL,Blue,31,22.3,0.0,22.3,4.8,False,
FB005560,2024-11-25,Accessories,H&M,Fall,,Pink,50,17.73,0.0,17.73,1.7,False,
FB004052,2025-12-01,Accessories,Zara,Winter,,Black,19,48.94,0.0,48.94,,False,
FB001802,2025-07-09,Tops,Uniqlo,Summer,S,Purple,24,67.91,0.1,61.12,4.5,True,Color Mismatch
FB003729,2024-12-26,Tops,Ann Taylor,Winter,XL,Black,32,40.98,0.0,40.98,3.8,False,
FB007674,2024-07-01,Bottoms,Gap,Summer,XL,Red,29,86.3,0.0,86.3,,False,
FB003645,2024-08-14,Outerwear,Zara,Summer,XXL,Red,39,225.96,0.2,180.77,3.5,False,
FB005515,2024-02-16,Bottoms,Forever21,Winter,L,Gray,15,45.07,0.0,45.07,,False,
FB008042,2024-06-30,Outerwear,Mango,Summer,L,Gray,15,197.4,0.5,98.7,,False,
FB007634,2025-03-08,Outerwear,Banana Republic,Spring,XXL,Brown,41,136.25,0.0,136.25,4.2,False,
FB007658,2025-02-23,Accessories,Banana Republic,Winter,,Black,12,47.59,0.0,47.59,3.6,False,
FB009555,2024-09-16,Shoes,Mango,Fall,XL,Black,28,114.7,0.0,114.7,4.5,False,
FB009572,2025-11-09,Dresses,Gap,Fall,XXL,Gray,31,46.29,0.1,41.66,,False,
FB008318,2024-07-06,Accessories,Uniqlo,Summer,,Pink,44,52.88,0.3,37.02,4.6,False,
FB009799,2024-10-18,Shoes,Ann Taylor,Fall,XL,Beige,35,106.91,0.3,74.84,,True,Quality Issue
FB004950,2024-07-24,Accessories,Uniqlo,Summer,,Navy,7,35.56,0.0,35.56,,False,
FB009432,2024-02-08,Outerwear,H&M,Winter,L,Navy,28,157.42,0.1,141.68,3.4,False,
FB009225,2025-03-28,Dresses,Ann Taylor,Spring,XL,Black,49,108.33,0.0,108.33,3.0,False,
FB006692,2024-11-21,Accessories,Uniqlo,Fall,,Black,16,37.82,0.0,37.82,3.9,False,
FB000654,2024-12-24,Bottoms,Gap,Winter,L,Gray,18,92.93,0.0,92.93,,False,
FB000804,2024-03-06,Bottoms,Zara,Spring,S,Navy,1,69.62,0.0,69.62,4.6,False,
FB009821,2024-03-12,Outerwear,Forever21,Spring,S,Brown,3,145.21,0.0,145.21,2.7,True,Color Mismatch
FB008857,2024-03-07,Outerwear,H&M,Spring,L,Pink,20,88.6,0.0,88.6,4.0,False,
FB009643,2024-02-09,Outerwear,Ann Taylor,Winter,S,White,24,130.55,0.0,130.55,,True,Size Issue
FB009765,2024-05-02,Bottoms,Forever21,Spring,S,Purple,30,85.21,0.1,76.69,,False,
FB001802,2025-10-22,Tops,Uniqlo,Fall,L,Beige,15,67.91,0.0,67.91,4.0,False,
FB007623,2025-09-19,Outerwear,Uniqlo,Fall,M,Red,9,193.36,0.0,193.36,4.2,False,
FB003827,2025-07-03,Tops,Mango,Summer,M,Gray,16,54.31,0.2,43.45,2.4,False,
FB000833,2025-01-11,Shoes,Ann Taylor,Winter,XXL,Black,34,82.65,0.0,82.65,4.2,True,Damaged
FB004012,2025-02-15,Tops,Forever21,Winter,S,Purple,46,21.47,0.5,10.73,4.6,False,
FB005273,2025-03-30,Shoes,Banana Republic,Spring,L,Green,13,109.19,0.3,76.43,2.6,True,Size Issue
FB006529,2025-08-05,Tops,Zara,Summer,S,Purple,48,59.6,0.0,59.6,2.8,False,
FB008057,2025-01-18,Shoes,Banana Republic,Winter,XXL,Beige,28,132.52,0.2,106.02,4.8,False,
FB003250,2025-09-30,Shoes,Banana Republic,Fall,L,Black,27,101.57,0.3,71.1,2.6,True,Damaged
FB002901,2025-03-29,Tops,Forever21,Spring,XS,Gray,36,78.57,0.2,62.86,4.5,False,
FB001754,2025-10-18,Tops,Uniqlo,Fall,L,Brown,29,26.93,0.0,26.93,3.6,False,
FB007778,2024-05-13,Outerwear,Forever21,Spring,L,Red,40,206.42,0.0,206.42,2.9,False,
FB009126,2025-11-23,Tops,Ann Taylor,Fall,XS,White,21,42.77,0.1,38.49,4.5,False,
FB000965,2024-11-16,Tops,Mango,Fall,M,Gray,4,20.43,0.0,20.43,3.5,False,
FB000879,2025-09-30,Outerwear,H&M,Fall,M,Brown,11,178.09,0.0,178.09,3.7,False,
FB003909,2024-11-06,Tops,Zara,Fall,XS,Pink,39,57.28,0.2,45.82,3.2,False,
FB008057,2024-06-11,Shoes,Banana Republic,Summer,XL,Pink,15,132.52,0.0,132.52,3.9,False,
FB003873,2025-11-10,Dresses,H&M,Fall,S,Green,24,141.9,0.1,127.71,,False,
FB000475,2024-06-23,Outerwear,Forever21,Summer,XS,Brown,37,197.98,0.0,197.98,2.5,False,
FB001802,2024-07-05,Tops,Uniqlo,Summer,L,Black,21,67.91,0.0,67.91,3.3,False,
FB006119,2025-01-13,Accessories,Uniqlo,Winter,,White,7,32.95,0.3,23.07,4.8,False,
FB004280,2025-10-11,Bottoms,Zara,Fall,M,Beige,31,38.07,0.0,38.07,2.9,True,Changed Mind
FB005882,2025-09-28,Dresses,H&M,Fall,XL,Blue,32,81.79,0.0,81.79,4.0,False,
FB005356,2025-06-16,Outerwear,Gap,Summer,XS,Green,19,115.98,0.2,92.78,,False,
FB009433,2025-04-04,Outerwear,Zara,Spring,L,Red,2,225.64,0.5,112.82,3.1,False,
